"VMail Message","Day Mins","Eve Mins","Night Mins","Intl Mins","CustServ Calls","Day Calls","Day Charge","Eve Calls","Eve Charge","Night Calls","Night Charge","Intl Calls","Intl Charge","Area Code","Phone","Account Length","Churn","Int'l Plan","VMail Plan","State"
24,114.1,161.5,176.3,13,2,95,19.4,86,13.73,90,7.93,9,3.51,415,1900,101,"0",0,1,18
0,279.1,180.5,217.5,9.5,2,124,47.45,108,15.34,104,9.79,11,2.57,415,1901,182,"1",0,0,2
0,255.8,142.7,181.2,11.7,0,125,43.49,111,12.13,101,8.15,3,3.16,415,1903,92,"0",1,0,47
27,192.3,199.9,244.2,14.8,1,137,32.69,115,16.99,112,10.99,8,4,408,1904,156,"0",0,1,2
26,169,188.8,213.3,13.3,0,104,28.73,104,16.05,76,9.6,3,3.59,415,1907,90,"1",1,1,14
27,2.6,254,242.7,9.2,3,113,0.44,102,21.59,156,10.92,5,2.48,510,1908,127,"0",0,1,3
9,160.1,210,139.1,10.8,0,116,27.22,121,17.85,65,6.26,9,2.92,510,1911,101,"0",0,1,27
0,189.8,173.7,257.1,10.3,0,122,32.27,85,14.76,84,11.57,1,2.78,510,1912,171,"0",0,0,18
31,216,225.1,234.7,10.7,2,94,36.72,123,19.13,109,10.56,1,2.89,408,1913,145,"0",0,1,7
0,204.5,162.4,155,13.4,3,108,34.77,110,13.8,102,6.98,1,3.62,415,1915,107,"0",0,0,30
0,158.7,181.7,177.3,7.7,2,84,26.98,91,15.44,67,7.98,10,2.08,510,1916,117,"0",0,0,44
0,229.9,202.4,171.4,14.2,1,116,39.08,110,17.2,105,7.71,6,3.83,415,1917,95,"0",0,0,44
39,139.3,178.3,246.5,8.1,3,101,23.68,117,15.16,104,11.09,1,2.19,408,1918,55,"0",0,1,22
0,140,153.7,50.1,12.5,2,106,23.8,101,13.06,87,2.25,1,3.38,415,1919,123,"0",0,0,0
0,177.4,240.3,237.3,12,0,136,30.16,104,20.43,133,10.68,3,3.24,408,1920,74,"0",0,0,24
0,51.5,164,169.4,9.5,3,90,8.76,98,13.94,80,7.62,4,2.57,408,1922,80,"0",0,0,37
0,131.7,163.1,201.1,10.7,1,99,22.39,109,13.86,116,9.05,3,2.89,415,1924,120,"0",0,0,40
0,111.1,313.4,215.7,10.5,1,126,18.89,95,26.64,82,9.71,6,2.84,415,1925,146,"0",1,0,13
9,88.5,324.8,79.9,8.2,3,100,15.05,109,27.61,86,3.6,4,2.21,510,1926,106,"0",0,1,38
30,106.5,225.7,188.6,5.7,2,65,18.11,108,19.18,61,8.49,3,1.54,408,1929,84,"0",0,1,20
31,175.2,199.2,219.8,13.2,1,68,29.78,73,16.93,99,9.89,6,3.56,510,1930,67,"0",0,1,43
32,218.4,236.7,192.2,13.2,0,93,37.13,132,20.12,137,8.65,3,3.56,415,1932,62,"1",1,1,42
30,185,249.5,157.8,7.4,0,117,31.45,141,21.21,103,7.1,7,2,408,1933,130,"0",0,1,29
0,158.8,211.8,198.1,10.3,1,119,27,105,18,101,8.91,3,2.78,415,1935,68,"0",0,0,12
0,208.7,212.8,178.1,8.5,0,150,35.48,104,18.09,98,8.01,4,2.3,415,1936,112,"0",0,0,31
0,185.9,212,282.3,11.3,3,95,31.6,98,18.02,81,12.7,4,3.05,408,1937,77,"0",0,0,29
0,201.1,170.7,237.4,11.6,3,101,34.19,86,14.51,113,10.68,3,3.13,415,1938,108,"0",0,0,29
0,239.1,243.5,230.9,10.9,3,88,40.65,79,20.7,92,10.39,3,2.94,408,1939,119,"1",0,0,23
0,175.7,211.8,137.9,9.2,5,109,29.87,97,18,109,6.21,3,2.48,510,1940,38,"1",0,0,34
0,87.7,214.8,201.3,10.8,1,74,14.91,58,18.26,147,9.06,6,2.92,415,1941,78,"0",0,0,40
0,244.1,246.9,200,7.2,0,99,41.5,111,20.99,133,9,2,1.94,415,1942,134,"0",0,0,34
27,127.4,103.3,164.2,9.1,0,110,21.66,99,8.78,73,7.39,3,2.46,408,1943,59,"0",0,1,40
0,194.8,292.7,224.6,5.5,0,106,33.12,103,24.88,82,10.11,3,1.49,415,1944,151,"0",0,0,11
0,54.7,256.1,176.6,11.1,1,131,9.3,105,21.77,135,7.95,4,3,415,1945,129,"0",0,0,33
0,258,246.5,173.2,10.9,0,112,43.86,117,20.95,100,7.79,3,2.94,408,1947,137,"1",1,0,17
0,142.5,231.4,131.2,10,2,82,24.23,110,19.67,67,5.9,4,2.7,408,1949,169,"0",0,0,33
0,251.4,196.6,192,11,0,118,42.74,80,16.71,53,8.64,2,2.97,510,1950,52,"1",1,0,32
0,117.3,208.7,203.4,14.4,2,114,19.94,105,17.74,98,9.15,2,3.89,415,1952,38,"0",0,0,40
0,82.6,204,224.2,9.1,1,105,14.04,99,17.34,122,10.09,4,2.46,408,1953,27,"0",0,0,6
28,175.8,253.6,128.5,11.4,1,126,29.89,76,21.56,72,5.78,5,3.08,415,1954,166,"0",1,1,0
0,220.4,211.2,259.3,13.6,2,100,37.47,79,17.95,112,11.67,8,3.67,408,1955,13,"0",0,0,4
42,193.3,263.3,214.4,11.1,0,66,32.86,85,22.38,97,9.65,4,3,415,1957,90,"0",0,1,20
23,221.9,254.7,250.5,7.2,2,114,37.72,84,21.65,117,11.27,5,1.94,415,1959,120,"0",0,1,8
0,263.7,186.5,195.3,18.3,1,113,44.83,103,15.85,99,8.79,6,4.94,415,1960,130,"1",0,0,11
0,183.8,164.7,111,10.1,1,113,31.25,110,14,87,5,4,2.73,408,1962,147,"0",1,0,35
0,167.4,143.8,140.1,10.3,0,68,28.46,74,12.22,111,6.3,3,2.78,415,1963,159,"1",0,0,27
0,163.1,291.7,96.4,11.2,0,94,27.73,108,24.79,111,4.34,3,3.02,408,1964,155,"0",1,0,8
0,198.3,187,133.5,16.6,2,80,33.71,89,15.9,96,6.01,4,4.48,415,1965,87,"0",0,0,41
0,324.7,236.4,187.6,13.1,0,48,55.2,82,20.09,78,8.44,5,3.54,415,1966,81,"1",0,0,25
0,129.2,214.1,214.9,10.3,5,71,21.96,68,18.2,100,9.67,4,2.78,510,1968,89,"1",0,0,44
0,125.5,128.9,251.9,6.3,4,106,21.34,96,10.96,129,11.34,6,1.7,415,1969,123,"1",1,0,40
0,124.6,146.4,169.4,10.5,1,90,21.18,70,12.44,95,7.62,6,2.84,415,1971,99,"0",0,0,18
0,175.1,216.9,243.7,9.9,1,144,29.77,69,18.44,146,10.97,3,2.67,408,1972,36,"0",0,0,7
0,271.6,156,136.3,11.6,2,130,46.17,131,13.26,108,6.13,9,3.13,415,1974,139,"0",0,0,7
0,219.9,143.3,130.6,11.7,1,80,37.38,117,12.18,69,5.88,7,3.16,510,1975,189,"0",0,0,29
0,101.1,214.4,179.5,10.3,2,119,17.19,67,18.22,112,8.08,5,2.78,408,1977,112,"0",0,0,26
0,203.3,228.9,222.2,14.3,1,70,34.56,97,19.46,118,10,3,3.86,408,1978,75,"0",0,0,33
35,175.4,190,138.7,10.5,2,88,29.82,65,16.15,94,6.24,3,2.84,415,1979,178,"0",0,1,35
0,266,214.6,306.2,14.2,2,97,45.22,94,18.24,100,13.78,2,3.83,415,1980,112,"1",0,0,46
41,171.6,136.1,183.4,10.8,0,110,29.17,78,11.57,103,8.25,7,2.92,415,1981,108,"0",0,1,2
0,237.7,207.1,182.2,4.5,0,98,40.41,121,17.6,95,8.2,4,1.22,415,1983,19,"0",1,0,44
32,173,209.4,231.1,12.2,0,101,29.41,93,17.8,91,10.4,4,3.29,415,1985,119,"0",1,1,11
0,224.9,143.8,198.9,8,0,102,38.23,87,12.22,105,8.95,2,2.16,415,1986,125,"0",0,0,23
0,142.4,126.2,274.2,4.6,1,126,24.21,118,10.73,71,12.34,4,1.24,408,1988,90,"0",0,0,34
0,149.2,260.7,201,8.1,1,96,25.36,116,22.16,120,9.05,2,2.19,415,1990,95,"0",0,0,34
0,204.4,137.5,226,10,0,88,34.75,111,11.69,100,10.17,4,2.7,415,1991,123,"0",0,0,9
0,58,67.5,185.9,11.5,0,125,9.86,116,5.74,136,8.37,3,3.11,415,1993,87,"0",0,0,7
0,173.2,236.2,240.2,11.8,2,80,29.44,94,20.08,84,10.81,6,3.19,415,1994,81,"0",0,0,35
19,210.3,241.8,215.7,13.1,4,90,35.75,87,20.55,102,9.71,3,3.54,415,1995,75,"0",0,1,31
24,58.9,305.5,158.9,12.1,0,125,10.01,90,25.97,73,7.15,6,3.27,408,1996,126,"0",0,1,4
0,236.8,167.1,280.2,9.7,3,102,40.26,87,14.2,115,12.61,3,2.62,415,1997,28,"0",0,0,42
0,146.7,106.2,197.7,11.1,2,128,24.94,74,9.03,104,8.9,4,3,408,1999,115,"0",0,0,29
20,186.9,256.3,334.7,8.9,1,114,31.77,91,21.79,104,15.06,2,2.4,415,2001,105,"0",0,1,20
0,86.1,259.8,148,9.1,2,100,14.64,113,22.08,79,6.66,9,2.46,415,2002,121,"0",0,0,14
0,212.3,215.4,186.8,11.3,2,89,36.09,127,18.31,73,8.41,2,3.05,408,2003,125,"0",0,0,33
0,151,120.6,152.8,9.2,2,98,25.67,119,10.25,81,6.88,2,2.48,415,2004,124,"0",0,0,49
0,296,226.4,246.8,12.3,0,93,50.32,117,19.24,98,11.11,10,3.32,510,2005,134,"1",0,0,27
32,212.3,251.5,208.7,6.6,3,77,36.09,78,21.38,85,9.39,2,1.78,510,2006,123,"0",0,1,6
0,234.4,179.3,285.5,10.4,3,61,39.85,111,15.24,117,12.85,6,2.81,415,2007,124,"0",0,0,36
0,176.8,187.5,196.8,6.5,2,92,30.06,97,15.94,88,8.86,3,1.76,510,2008,133,"0",0,0,7
0,124.5,141.2,268.2,11.4,2,134,21.17,78,12,113,12.07,2,3.08,408,2011,178,"1",1,0,41
0,285.7,167.5,260,8.7,1,44,48.57,144,14.24,97,11.7,4,2.35,415,2013,170,"1",0,0,28
0,144.4,264.6,185.4,9.9,1,88,24.55,105,22.49,94,8.34,3,2.67,408,2015,85,"0",0,0,47
0,240.8,144.5,125.7,11.6,0,104,40.94,92,12.28,98,5.66,1,3.13,415,2017,138,"0",0,0,16
0,114.8,192.6,259,12.2,0,98,19.52,101,16.37,108,11.66,5,3.29,510,2018,159,"0",0,0,25
34,138.8,142,183.8,11.8,1,80,23.6,108,12.07,77,8.27,7,3.19,415,2019,103,"0",0,1,26
27,209.8,155,251.5,7.2,0,112,35.67,80,13.18,111,11.32,6,1.94,408,2020,150,"0",0,1,4
0,134.9,248.4,236.2,14.7,3,98,22.93,130,21.11,113,10.63,2,3.97,408,2021,37,"0",0,0,49
0,164,153.1,123.8,6.4,0,99,27.88,102,13.01,104,5.57,4,1.73,415,2022,33,"0",1,0,39
36,190.3,256.6,214.9,3.8,1,115,32.35,78,21.81,145,9.67,4,1.03,408,2024,80,"0",0,1,4
17,89.8,233.2,165.7,9.3,4,88,15.27,75,19.82,116,7.46,7,2.51,408,2026,85,"1",0,1,17
32,183.4,269.1,203.5,6.7,5,94,31.18,120,22.87,38,9.16,4,1.81,415,2028,97,"0",0,1,26
0,209.4,273.8,150.2,12.8,0,67,35.6,89,23.27,88,6.76,1,3.46,510,2030,165,"0",0,0,1
0,279.3,201.6,280.8,7.9,2,104,47.48,87,17.14,99,12.64,2,2.13,415,2031,148,"1",0,0,36
0,174.1,99.1,211.6,7.7,2,102,29.6,118,8.42,126,9.52,2,2.08,415,2032,99,"0",0,0,46
0,175.7,184.6,156.9,9.1,2,78,29.87,96,15.69,92,7.06,2,2.46,415,2033,123,"0",0,0,7
0,256.5,222.1,156.7,13,1,87,43.61,101,18.88,122,7.05,3,3.51,415,2034,127,"0",1,0,35
0,170.2,187.5,119.5,4.3,0,89,28.93,83,15.94,100,5.38,3,1.16,415,2035,151,"0",0,0,27
0,139.6,250.2,158.1,10.8,1,92,23.73,115,21.27,79,7.11,4,2.92,408,2036,185,"0",0,0,31
34,208.8,142.1,214.6,12.5,4,119,35.5,106,12.08,87,9.66,4,3.38,415,2037,65,"0",0,1,0
0,210.1,248.9,158.6,14.4,4,126,35.72,108,21.16,88,7.14,2,3.89,510,2038,58,"0",0,0,27
0,202.6,163,268.1,8.3,0,89,34.44,96,13.86,151,12.06,3,2.24,415,2040,44,"0",0,0,28
0,174.4,265.8,182.4,0,4,112,29.65,122,22.59,87,8.21,0,0,408,2041,58,"0",0,0,4
0,121.5,253,195.7,10.7,1,88,20.66,124,21.51,120,8.81,4,2.89,510,2043,132,"0",0,0,34
0,127.8,181.6,197.3,15.9,2,67,21.73,112,15.44,63,8.88,2,4.29,415,2044,80,"0",0,0,43
0,99.4,275,212.1,16.7,2,62,16.9,86,23.38,94,9.54,3,4.51,510,2046,110,"0",0,0,38
0,163.4,240.1,164,11.6,2,134,27.78,87,20.41,147,7.38,2,3.13,408,2048,168,"1",0,0,10
23,120.5,227.8,158.5,10.2,1,104,20.49,115,19.36,100,7.13,3,2.75,408,2050,125,"0",0,1,30
0,207.6,251.6,191.6,10.9,2,68,35.29,123,21.39,100,8.62,6,2.94,415,2052,68,"0",0,0,0
0,209.2,0,175.4,11.8,1,134,35.56,0,0,94,7.89,6,3.19,415,2053,97,"0",0,0,28
0,288.8,175.9,215.4,9.5,0,86,49.1,87,14.95,106,9.69,2,2.57,408,2054,44,"1",0,0,3
40,108.6,206.4,126.3,13.4,0,90,18.46,154,17.54,118,5.68,4,3.62,415,2055,96,"0",0,1,38
0,97.5,260.4,88.7,7,1,129,16.58,78,22.13,100,3.99,5,1.89,415,2056,31,"0",0,0,43
0,156.2,90,205.1,7.3,1,104,26.55,101,7.65,116,9.23,5,1.97,415,2057,24,"0",0,0,18
31,225.2,256.8,249.7,11.5,4,89,38.28,117,21.83,87,11.24,1,3.11,415,2058,112,"0",0,1,46
0,287.4,259.6,153.2,10,1,118,48.86,84,22.07,86,6.89,3,2.7,415,2059,117,"1",1,0,21
0,102.1,219.5,73.7,9.8,0,75,17.36,97,18.66,92,3.32,5,2.65,408,2060,136,"0",0,0,47
0,157.9,259.6,230,14,0,103,26.84,90,22.07,117,10.35,2,3.78,415,2061,95,"0",0,0,28
0,245.8,286.7,240.7,9,1,116,41.79,91,24.37,115,10.83,13,2.43,415,2062,145,"1",0,0,50
0,117.8,199.2,244.1,11.8,0,100,20.03,105,16.93,119,10.98,4,3.19,408,2064,133,"1",0,0,1
0,242.2,226.1,268.6,8.2,5,87,41.17,101,19.22,121,12.09,3,2.21,415,2065,123,"1",0,0,27
0,161,208,208.1,8.4,3,113,27.37,134,17.68,81,9.36,4,2.27,415,2066,57,"0",0,0,14
0,81.6,268.1,140.8,8.6,1,94,13.87,112,22.79,75,6.34,18,2.32,415,2068,112,"0",0,0,35
0,128.6,216.2,255.3,6.3,6,115,21.86,88,18.38,96,11.49,2,1.7,408,2069,95,"1",0,0,33
0,256.4,214.5,233.7,7.9,3,44,43.59,105,18.23,75,10.52,1,2.13,408,2072,99,"1",0,0,25
0,233.5,187.7,122.3,9.6,0,81,39.7,71,15.95,97,5.5,2,2.59,415,2076,148,"1",1,0,41
0,58.2,202.1,210.5,10.4,0,96,9.89,126,17.18,97,9.47,5,2.81,510,2078,95,"0",0,0,43
0,212.7,225.2,195.1,7,1,72,36.16,90,19.14,99,8.78,6,1.89,510,2079,201,"0",0,0,28
0,151.5,131.7,235.3,11.8,0,89,25.76,78,11.19,131,10.59,4,3.19,415,2080,80,"0",0,0,7
0,146.3,218.7,236,11.5,1,117,24.87,93,18.59,97,10.62,5,3.11,415,2081,122,"0",1,0,39
0,208.9,214.8,247.9,13,1,71,35.51,92,18.26,108,11.16,5,3.51,510,2083,83,"0",0,0,28
0,135.7,208.4,209,8.8,7,107,23.07,103,17.71,95,9.4,3,2.38,408,2084,99,"1",0,0,18
0,153.3,224.5,273.4,8.9,2,106,26.06,117,19.08,152,12.3,5,2.4,510,2085,87,"0",0,0,1
0,194.8,167.2,100.3,10.8,1,112,33.12,85,14.21,61,4.51,6,2.92,408,2086,73,"0",0,0,0
0,206.7,281.1,158.5,11,3,87,35.14,83,23.89,77,7.13,5,2.97,415,2087,7,"0",0,0,29
12,188,151.3,201.9,10.5,2,105,31.96,107,12.86,132,9.09,3,2.84,415,2088,89,"0",0,1,25
24,128.1,143.4,191,11.6,1,104,21.78,127,12.19,98,8.59,3,3.13,415,2091,182,"0",0,1,44
0,196.6,170.2,194.3,12.5,1,73,33.42,79,14.47,79,8.74,3,3.38,408,2092,161,"0",0,0,25
31,194.9,191.6,153,13.2,2,63,33.13,90,16.29,129,6.89,2,3.56,415,2093,69,"0",0,1,16
30,262.8,215.8,154.8,7.8,0,114,44.68,130,18.34,88,6.97,2,2.11,408,2094,87,"0",0,1,47
0,211.2,252.7,225.8,12.3,0,70,35.9,122,21.48,104,10.16,3,3.32,415,2095,71,"0",0,0,30
0,266.1,225.2,224.7,8.9,3,91,45.24,79,19.14,58,10.11,8,2.4,415,2098,177,"1",0,0,45
0,134.4,152.4,236.5,9.4,1,104,22.85,95,12.95,80,10.64,3,2.54,415,2099,95,"0",0,0,7
0,171.1,257.2,91.6,16.2,1,78,29.09,83,21.86,92,4.12,3,4.37,415,2100,76,"0",0,0,8
39,239.9,253.8,128.7,6.7,5,107,40.78,77,21.57,85,5.79,3,1.81,408,2103,133,"0",0,1,13
0,55.6,288.7,111.2,12.1,2,97,9.45,83,24.54,110,5,3,3.27,408,2104,185,"0",0,0,15
0,166.8,143.5,210.7,11.8,0,127,28.36,121,12.2,130,9.48,4,3.19,510,2105,153,"0",0,0,6
0,203,150.9,245.5,14.6,1,92,34.51,125,12.83,131,11.05,9,3.94,510,2107,148,"0",0,0,28
0,242.8,234.1,211.5,6,5,90,41.28,80,19.9,104,9.52,3,1.62,408,2108,141,"0",0,0,44
0,156.5,140.2,227.4,12.2,2,102,26.61,134,11.92,111,10.23,2,3.29,415,2109,105,"0",0,0,42
23,182,216.1,156.9,9.8,1,80,30.94,85,18.37,82,7.06,4,2.65,415,2111,127,"0",0,1,50
0,85.9,193.9,231.5,10.1,0,92,14.6,127,16.48,93,10.42,2,2.73,415,2112,57,"0",0,0,30
33,146.6,114.8,220.4,2.9,0,87,24.92,59,9.76,99,9.92,7,0.78,415,2113,123,"0",0,1,6
32,210.3,192.2,246.1,10.8,6,116,35.75,83,16.34,92,11.07,4,2.92,510,2116,78,"0",0,1,43
34,161.7,207.6,205.7,9.2,0,114,27.49,115,17.65,114,9.26,4,2.48,415,2117,67,"0",0,1,4
0,191.4,167.4,216.5,14,3,116,32.54,99,14.23,112,9.74,5,3.78,415,2118,37,"0",0,0,41
0,144.1,249.8,211.4,13.6,1,115,24.5,68,21.23,82,9.51,3,3.67,510,2120,135,"0",0,0,38
0,85.7,221.6,190.6,11.6,4,112,14.57,70,18.84,75,8.58,3,3.13,415,2121,88,"1",0,0,42
0,214.8,209.7,164.4,9.4,3,112,36.52,104,17.82,97,7.4,5,2.54,415,2122,112,"0",0,0,14
0,216.8,187.8,138.1,8.3,0,134,36.86,106,15.96,108,6.21,2,2.24,408,2124,142,"0",0,0,4
0,201.9,154.7,164.4,9,1,101,34.32,78,13.15,79,7.4,2,2.43,408,2125,176,"0",0,0,23
0,18.9,258.4,109.6,14.8,1,92,3.21,81,21.96,74,4.93,4,4,510,2127,110,"0",0,0,41
0,172.8,193.4,89.6,12.8,2,81,29.38,90,16.44,107,4.03,5,3.46,415,2128,88,"0",0,0,16
0,190.2,157.1,181.5,14,0,119,32.33,70,13.35,120,8.17,6,3.78,408,2129,95,"0",0,0,44
0,158.4,188,219.7,13.5,4,92,26.93,117,15.98,125,9.89,4,3.65,415,2130,101,"1",0,0,46
0,166.5,236.2,205.6,15.6,1,111,28.31,98,20.08,92,9.25,2,4.21,415,2131,115,"0",0,0,40
0,129.3,202.8,233,12.9,2,103,21.98,89,17.24,126,10.49,2,3.48,415,2132,103,"0",0,0,40
0,199.3,193.4,254.4,7,0,112,33.88,120,16.44,117,11.45,10,1.89,415,2133,82,"0",0,0,31
0,185.1,233,152.2,9.1,0,126,31.47,98,19.81,106,6.85,7,2.46,415,2134,141,"0",0,0,23
0,175.4,197.4,188.2,9.7,2,80,29.82,127,16.78,102,8.47,2,2.62,408,2135,149,"0",0,0,50
0,263.4,151.9,218.5,10.7,2,123,44.78,74,12.91,101,9.83,2,2.89,510,2136,131,"0",0,0,19
0,94.2,264.1,203.7,7.3,1,108,16.01,100,22.45,79,9.17,3,1.97,510,2137,119,"0",0,0,32
35,118,167.2,205.7,11.8,2,103,20.06,106,14.21,102,9.26,2,3.19,510,2139,116,"0",0,1,36
0,212.1,189.4,352.2,8.4,3,98,36.06,89,16.1,95,15.85,5,2.27,415,2140,94,"0",0,0,6
31,222.8,180.5,151.3,13,0,98,37.88,105,15.34,101,6.81,4,3.51,415,2142,114,"0",0,1,26
25,190,116.6,141.5,12.2,1,137,32.3,76,9.91,110,6.37,2,3.29,408,2143,63,"0",0,1,49
0,100,173.5,218,10.1,0,98,17,95,14.75,122,9.81,4,2.73,415,2146,62,"0",0,0,45
21,160.6,223.1,124,9.5,2,85,27.3,79,18.96,92,5.58,1,2.57,415,2147,78,"0",0,1,46
0,154.5,214.2,178,12,3,122,26.27,71,18.21,105,8.01,2,3.24,510,2148,154,"1",0,0,23
34,192.3,129.3,136.3,6.3,1,114,32.69,114,10.99,102,6.13,12,1.7,408,2149,110,"0",0,1,36
0,72.5,204,117.9,6.6,1,88,12.33,112,17.34,118,5.31,3,1.78,510,2150,113,"0",0,0,7
40,105.2,341.3,165.7,6.3,2,61,17.88,79,29.01,97,7.46,3,1.7,510,2151,181,"0",0,1,30
0,180.5,134.7,170.7,10,2,88,30.69,102,11.45,97,7.68,3,2.7,415,2152,51,"0",0,0,14
29,214.7,314.3,280.2,14.3,0,86,36.5,109,26.72,110,12.61,2,3.86,408,2153,102,"0",0,1,15
0,135.4,237.1,118.3,17.5,0,102,23.02,122,20.15,91,5.32,4,4.73,415,2155,82,"0",0,0,41
0,174.3,254.1,176.4,5.9,6,85,29.63,95,21.6,96,7.94,3,1.59,415,2156,204,"0",0,0,10
0,203.9,191.8,132.5,12.1,3,63,34.66,93,16.3,125,5.96,4,3.27,510,2157,130,"0",0,0,40
0,235.5,142.3,316.7,12.5,0,108,40.04,143,12.1,131,14.25,5,3.38,510,2158,174,"0",0,0,5
0,157,256.9,185.5,12.1,2,113,26.69,97,21.84,126,8.35,2,3.27,415,2159,129,"0",0,0,39
0,111.9,223,243.2,10,3,55,19.02,124,18.96,81,10.94,7,2.7,415,2160,190,"0",1,0,40
0,236.3,152.8,160.3,11.2,3,91,40.17,130,12.99,98,7.21,8,3.02,510,2161,54,"0",1,0,10
30,143.4,170,127.9,9.4,3,72,24.38,92,14.45,68,5.76,4,2.54,510,2163,70,"0",0,1,7
0,97.1,228,240,10.6,1,98,16.51,131,19.38,111,10.8,3,2.86,408,2165,117,"0",0,0,13
0,94.1,147.6,213.5,10.1,0,93,16,80,12.55,85,9.61,2,2.73,415,2166,68,"0",0,0,40
0,226.3,274.3,242.7,8.2,2,95,38.47,109,23.32,119,10.92,3,2.21,510,2167,27,"1",0,0,32
27,190.3,249,215.7,10.6,1,93,32.35,127,21.17,82,9.71,4,2.86,415,2169,181,"0",0,1,44
36,294.9,165.7,189.2,9.8,3,106,50.13,115,14.08,63,8.51,5,2.65,415,2170,118,"0",0,1,30
0,179.5,191.9,165.5,12,0,121,30.52,131,16.31,125,7.45,4,3.24,415,2171,93,"0",0,0,21
0,158,207.9,190.4,10.1,0,94,26.86,100,17.67,120,8.57,10,2.73,408,2172,102,"0",0,0,16
32,134.2,211.9,167.6,8.2,1,101,22.81,145,18.01,138,7.54,5,2.21,415,2173,107,"0",0,1,16
32,125.2,230.9,192,12.6,3,123,21.28,101,19.63,106,8.64,9,3.4,415,2174,100,"0",0,1,29
0,195.9,227,313.2,13.2,2,111,33.3,108,19.3,113,14.09,1,3.56,415,2175,115,"0",0,0,26
26,132,173.3,203.5,11.6,1,100,22.44,121,14.73,108,9.16,5,3.13,408,2177,119,"0",0,1,37
30,110.3,182.4,183.8,11,2,71,18.75,108,15.5,88,8.27,8,2.97,408,2179,98,"0",0,1,18
0,161.5,192.9,168.3,11.2,0,121,27.46,137,16.4,96,7.57,13,3.02,415,2180,139,"0",1,0,13
28,171.8,240.7,245.5,10.6,1,116,29.21,125,20.46,80,11.05,7,2.86,408,2181,31,"0",0,1,10
32,211,155.1,234.8,11.4,1,99,35.87,89,13.18,96,10.57,5,3.08,510,2182,129,"0",0,1,47
0,139.3,192.3,151,9.3,7,89,23.68,95,16.35,75,6.8,3,2.51,415,2183,115,"1",0,0,39
0,291.6,221.1,229.2,14,2,99,49.57,93,18.79,110,10.31,9,3.78,415,2184,108,"1",0,0,18
0,234.8,199.2,163.2,10,4,125,39.92,99,16.93,88,7.34,1,2.7,408,2185,102,"0",0,0,7
0,117.9,160.4,235.3,11.4,0,101,20.04,92,13.63,150,10.59,10,3.08,408,2187,83,"0",0,0,5
21,247.6,256.3,158.6,10.8,2,95,42.09,150,21.79,72,7.14,6,2.92,415,2188,96,"0",0,1,39
0,169.9,138.3,142.6,8.5,1,77,28.88,155,11.76,105,6.42,7,2.3,408,2189,98,"0",0,0,21
24,225.5,182,270.9,9.4,3,119,38.34,108,15.47,106,12.19,2,2.54,408,2190,75,"0",0,1,50
0,239.3,223.4,251.4,10.6,0,102,40.68,127,18.99,104,11.31,6,2.86,415,2192,108,"0",0,0,2
16,133.3,185.7,161.5,5.6,2,110,22.66,111,15.78,113,7.27,4,1.51,510,2194,115,"0",0,1,10
25,170.7,109.9,165.7,8.7,3,88,29.02,113,9.34,99,7.46,1,2.35,510,2195,108,"0",0,1,47
0,189.7,156.1,244,8.3,5,76,32.25,65,13.27,91,10.98,3,2.24,510,2196,107,"0",0,0,12
0,146.9,114.3,114.5,11.4,3,94,24.97,111,9.72,97,5.15,5,3.08,415,2199,107,"0",0,0,5
0,192.6,206.4,283.2,10.8,1,123,32.74,105,17.54,93,12.74,3,2.92,510,2200,120,"0",0,0,7
36,96.3,179.6,166.3,10.3,1,83,16.37,91,15.27,121,7.48,2,2.78,408,2201,107,"0",0,1,2
0,147.2,175.2,136.3,13.3,2,121,25.02,87,14.89,80,6.13,3,3.59,408,2202,91,"0",0,0,6
0,280.4,179.4,150.6,15.2,5,127,47.67,79,15.25,77,6.78,6,4.1,408,2203,104,"0",0,0,29
31,237.2,213.1,192.7,10.7,1,85,40.32,100,18.11,87,8.67,4,2.89,415,2204,93,"0",0,1,4
0,184.2,181.6,143.4,12.8,2,95,31.31,101,15.44,113,6.45,4,3.46,510,2205,95,"0",0,0,26
0,109.1,187.1,216.6,10,3,141,18.55,140,15.9,100,9.75,4,2.7,415,2206,104,"0",0,0,46
0,186.8,207.6,195,8.8,3,94,31.76,92,17.65,98,8.78,4,2.38,415,2207,62,"0",0,0,6
0,155.4,290.9,228.4,13.9,1,112,26.42,92,24.73,91,10.28,5,3.75,510,2208,143,"0",0,0,40
0,205.9,277.4,202,11,0,97,35,117,23.58,139,9.09,2,2.97,415,2209,60,"1",1,0,45
0,207.2,214.1,193,11.9,1,138,35.22,83,18.2,105,8.69,4,3.21,510,2210,41,"0",0,0,46
14,151.5,248.7,199.8,10.7,2,100,25.76,126,21.14,120,8.99,5,2.89,415,2211,34,"0",0,1,17
0,190,246.6,304.2,9.5,1,100,32.3,78,20.96,107,13.69,4,2.57,415,2213,183,"0",0,0,35
0,114.8,150,268.6,9.6,2,94,19.52,104,12.75,119,12.09,4,2.59,408,2214,123,"0",0,0,19
0,113.8,192.3,214.9,10.4,3,97,19.35,97,16.35,89,9.67,1,2.81,408,2215,64,"0",0,0,29
0,227.4,248,61.4,7.8,1,67,38.66,115,21.08,109,2.76,6,2.11,415,2217,27,"0",0,0,50
